id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
80,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,116.06520629075567,116.06520629075567,107.28783036758567,116.06520629075567
92,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,117.06521083621021,117.06521083621021,114.93859034317634,117.06521083621021
89,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,118.06521538166476,118.06521538166476,113.06600780590722,118.06521538166476
102,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,119.00001785714285,127.93856534317636,117.0,119.00001785714285
84,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,119.28811795397588,119.28811795397588,110.30128946360158,119.28811795397588
95,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,121.00344841269849,123.25696953945905,107.0,121.00344841269849
97,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,121.00372777777785,126.00372777777785,109.0,121.00372777777785
91,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,121.28820128730922,121.28820128730922,115.97183652362136,121.28820128730922
100,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,122.98886859039828,122.98886859039828,121.98886404494374,122.98886859039828
105,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,123.00002499999998,131.98878904494381,122.0,123.00002499999998
103,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,123.000175,128.06346613924052,120.0,123.000175
93,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,123.98887313585283,123.98887313585283,118.03450706719636,123.98887313585283
98,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,124.98887768130737,124.98887768130737,122.0000935374149,124.98887768130737
106,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,125.00004353741494,135.00004353741494,123.0,125.00004353741494
96,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,125.00350497076032,127.28921925647461,108.0,125.00350497076032
99,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,125.98888222676192,125.98888222676192,122.87664540285893,125.98888222676192
107,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,126.00005219298242,135.87659540285895,124.0,126.00005219298242
104,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,126.00035075757576,130.96929485695463,121.0,126.00035075757576
85,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,126.98888677221646,126.98888677221646,115.27523171717176,126.98888677221646
108,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,127.00005999999996,136.93794819875774,125.0,127.00005999999996
101,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,127.988891317671,127.988891317671,124.93800653209101,127.988891317671
94,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,128.98889586312555,128.98889586312555,119.941498271605,128.98889586312555
102,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,129.9889004085801,129.9889004085801,127.93856534317636,129.9889004085801
110,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,130.0000261904762,138.93857367650972,128.0,130.0000261904762
97,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,130.98890495403464,130.98890495403464,126.00372777777785,130.98890495403464
109,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,131.0001855263158,136.03163206719628,127.0,131.0001855263158
111,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,132.00034166666669,137.0636328059072,129.0,132.00034166666669
103,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,132.00390454545462,132.00390454545462,128.06346613924052,132.00390454545462
114,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,133.00005000000004,141.98881404494387,132.0,133.00005000000004
105,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,133.00390909090916,133.00390909090916,131.98878904494381,133.00390909090916
95,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,134.00398787878794,134.00398787878794,123.25696953945905,134.00398787878794
112,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,135.00051833333336,139.93878993827164,130.0,135.00051833333336
104,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,136.00407121212126,136.00407121212126,130.96929485695463,136.00407121212126
113,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,137.00068409090912,141.969628190288,131.0,137.00068409090912
106,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,137.0040757575758,137.0040757575758,135.00004353741494,137.0040757575758
116,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,138.00002687074831,148.00002687074831,136.0,138.00002687074831
107,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,138.00408030303035,138.00408030303035,135.87659540285895,138.00408030303035
117,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,139.0000355263158,148.87657873619233,137.0,139.0000355263158
115,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,139.00085277777782,144.00085277777782,135.0,139.00085277777782
96,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,139.0040848484849,139.0040848484849,127.28921925647461,139.0040848484849
118,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,140.00004333333337,149.93793153209114,138.0,140.00004333333337
108,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,140.00408939393944,140.00408939393944,136.93794819875774,140.00408939393944
119,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,141.00005119047623,149.93859867650974,139.0,141.00005119047623
109,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,141.00409393939398,141.00409393939398,136.03163206719628,141.00409393939398
110,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,142.00409848484853,142.00409848484853,138.93857367650972,142.00409848484853
122,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,143.00006666666673,151.98883071161055,142.0,143.00006666666673
120,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,143.00021666666672,148.06350780590722,140.0,143.00021666666672
111,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,143.00410303030307,143.00410303030307,137.0636328059072,143.00410303030307
114,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,144.00410757575762,144.00410757575762,141.98881404494387,144.00410757575762
112,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,145.00411212121216,145.00411212121216,139.93878993827164,145.00411212121216
121,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,146.00039385964917,151.03184040052966,141.0,146.00039385964917
113,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,146.03197520914202,146.03197520914202,141.969628190288,146.03197520914202
123,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,148.00055909090915,152.96950319028804,143.0,148.00055909090915
115,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,148.03205854247534,148.03205854247534,144.00085277777782,148.03205854247534
116,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,150.00003651824366,150.00003651824366,148.00002687074831,150.00003651824366
124,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,150.00072666666674,154.93899827160502,144.0,150.00072666666674
117,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,151.0000410636982,151.0000410636982,148.87657873619233,151.0000410636982
129,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,151.00013520408174,161.00013520408174,149.0,151.00013520408174
120,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,152.00004560915275,152.00004560915275,148.06350780590722,152.00004560915275
130,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,152.00014285714298,160.9386903431765,150.0,152.00014285714298
125,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,152.00089444444453,157.00089444444453,145.0,152.00089444444453
118,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,153.0000501546073,153.0000501546073,149.93793153209114,153.0000501546073
132,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,153.00015000000013,161.98891404494395,152.0,153.00015000000013
131,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,153.00015219298257,162.8766954028591,151.0,153.00015219298257
119,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,154.00005470006184,154.00005470006184,149.93859867650974,154.00005470006184
122,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,155.00005924551638,155.00005924551638,151.98883071161055,155.00005924551638
133,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,155.00016833333348,164.93805653209125,153.0,155.00016833333348
121,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,156.00006379097093,156.00006379097093,151.03184040052966,156.00006379097093
123,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,157.03201687580875,157.03201687580875,152.96950319028804,157.03201687580875
126,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,158.0011160818714,160.28683036758568,146.0,158.0011160818714
134,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,159.0015500000001,164.0648411392406,154.0,159.0015500000001
124,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,159.03210020914207,159.03210020914207,154.93899827160502,159.03210020914207
127,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,161.00116111111117,163.30001168582382,147.0,161.00116111111117
125,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,161.0321835424754,161.0321835424754,157.00089444444453,161.0321835424754
135,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,162.00172575757585,166.97066985695474,155.0,162.00172575757585
130,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,162.9386996505358,162.9386996505358,160.9386903431765,162.9386996505358
142,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,163.00023333333354,171.98899737827736,162.0,163.00023333333354
141,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,163.00023452380972,171.93878200984324,161.0,163.00023452380972
132,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,163.93870419599034,163.93870419599034,161.98891404494395,163.93870419599034
136,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,164.00189385964921,169.0333404005297,156.0,164.00189385964921
129,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,164.93870874144488,164.93870874144488,161.00013520408174,164.93870874144488
143,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,165.0002518707485,175.0002518707485,163.0,165.0002518707485
131,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,165.93871328689943,165.93871328689943,162.8766954028591,165.93871328689943
144,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,166.000260526316,175.87680373619253,164.0,166.000260526316
128,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,166.00122619047625,168.25474731723682,148.0,166.00122619047625
137,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,166.0020600000001,170.9403316049384,157.0,166.0020600000001
133,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,166.93871783235397,166.93871783235397,164.93805653209125,166.93871783235397
145,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,167.00026833333357,176.93815653209134,165.0,167.00026833333357
134,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,167.93872237780852,167.93872237780852,164.0648411392406,167.93872237780852
138,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,168.0022277777779,173.0022277777779,158.0,168.0022277777779
126,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,169.0650123513618,169.0650123513618,160.28683036758568,169.0650123513618
135,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,171.0650956846951,171.0650956846951,166.97066985695474,171.0650956846951
142,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,172.9890019237319,172.9890019237319,171.98899737827736,172.9890019237319
152,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,173.00031666666695,181.98908071161077,172.0,173.00031666666695
146,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,173.0027166666668,178.0660078059073,166.0,173.0027166666668
127,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,173.98900646918645,173.98900646918645,163.30001168582382,173.98900646918645
139,COMP_M,SimpleCase,ServiceA,M.A,0,3,0,13,Sensor,2.272727272727273,174.002448888889,176.2751761616163,159.0,174.002448888889
141,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,174.989011014641,174.989011014641,171.93878200984324,174.989011014641
153,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,175.0003345238098,183.93888200984333,173.0,175.0003345238098
136,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,175.98901556009554,175.98901556009554,169.0333404005297,175.98901556009554
147,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,176.00289242424256,180.97183652362145,167.0,176.00289242424256
143,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,177.00026151824386,177.00026151824386,175.0002518707485,177.00026151824386
137,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,178.0002660636984,178.0002660636984,170.9403316049384,178.0002660636984
156,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,178.00036020408194,188.00036020408194,176.0,178.00036020408194
140,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,178.00250464852618,180.29476825884137,160.0,178.00250464852618
144,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,179.00027060915295,179.00027060915295,175.87680373619253,179.00027060915295
157,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,179.00036885964943,188.87691206952596,177.0,179.00036885964943
145,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,180.0002751546075,180.0002751546075,176.93815653209134,180.0002751546075
158,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,180.000376666667,189.93826486542477,178.0,180.000376666667
128,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,181.00027970006204,181.00027970006204,168.25474731723682,181.00027970006204
138,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,182.00028424551658,182.00028424551658,173.0022277777779,182.00028424551658
148,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,182.00311608187147,184.28883036758575,168.0,182.00311608187147
150,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,182.00339385964926,187.03484040052976,170.0,182.00339385964926
161,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,183.00002500000002,191.98878904494384,182.0,183.00002500000002
152,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,183.00028879097113,183.00028879097113,181.98908071161077,183.00028879097113
146,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,184.00029333642567,184.00029333642567,178.0660078059073,184.00029333642567
151,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,184.00356000000016,188.94183160493844,171.0,184.00356000000016
149,COMP_M,SimpleCase,ServiceA,M.A,0,2,0,12,Sensor,2.2988505747126435,185.00316111111124,187.30201168582389,169.0,185.00316111111124
139,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,185.06567901802836,185.06567901802836,176.2751761616163,185.06567901802836
163,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,186.00005119047623,194.93859867650974,184.0,186.00005119047623
154,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,186.00372777777795,191.00372777777795,174.0,186.00372777777795
153,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,186.0656835634829,186.0656835634829,183.93888200984333,186.0656835634829
147,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,187.06576235136168,187.06576235136168,180.97183652362145,187.06576235136168
159,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,189.00405000000018,194.06734113924068,180.0,189.00405000000018
140,SINK_M,SimpleCase,Actuator,M.B,6,1,16,1,ServiceA,0,189.065845684695,189.065845684695,180.29476825884137,189.065845684695
156,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,190.06585023014955,190.06585023014955,188.00036020408194,190.06585023014955
168,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,191.00009353741504,201.00009353741504,189.0,191.00009353741504
157,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,191.0658547756041,191.0658547756041,188.87691206952596,191.0658547756041
166,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,191.98878904494384,200.97755308988766,187.0,188.00006666666673
169,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,192.00010219298252,201.87664540285905,190.0,192.00010219298252
155,COMP_M,SimpleCase,ServiceA,M.A,0,5,0,15,Sensor,2.2535211267605635,192.00394841269858,194.25746953945915,175.0,192.00394841269858
160,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,192.00422575757594,196.97316985695483,181.0,192.00422575757594
150,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,192.06585932105864,192.06585932105864,187.03484040052976,192.06585932105864
170,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,193.0001100000001,202.93799819875787,191.0,193.0001100000001
158,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,193.06586386651318,193.06586386651318,189.93826486542477,193.06586386651318
161,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,194.06586841196773,194.06586841196773,191.98878904494384,194.06586841196773
148,SINK_M,SimpleCase,Actuator,M.B,4,1,14,1,ServiceA,0,195.06587295742227,195.06587295742227,184.28883036758575,195.06587295742227
151,SINK_M,SimpleCase,Actuator,M.B,13,1,8,1,ServiceA,0,196.06587750287682,196.06587750287682,188.94183160493844,196.06587750287682
173,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,197.00003452380955,205.93858200984306,195.0,197.00003452380955
163,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,197.06588204833136,197.06588204833136,194.93859867650974,197.06588204833136
162,COMP_M,SimpleCase,ServiceA,M.A,0,3,0,13,Sensor,2.272727272727273,198.00444888888907,200.27717616161635,183.0,198.00444888888907
154,SINK_M,SimpleCase,Actuator,M.B,14,1,9,1,ServiceA,0,198.0658865937859,198.0658865937859,191.00372777777795,198.0658865937859
149,SINK_M,SimpleCase,Actuator,M.B,2,1,12,1,ServiceA,0,199.06626235136162,199.06626235136162,187.30201168582389,199.06626235136162
167,COMP_M,SimpleCase,ServiceA,M.A,0,16,0,11,Sensor,5.031446540880503,200.00489385964931,205.0363404005298,188.0,200.00489385964931
178,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,201.00006666666673,209.98883071161055,200.0,201.00006666666673
159,SINK_M,SimpleCase,Actuator,M.B,12,1,7,1,ServiceA,0,201.06634568469494,201.06634568469494,194.06734113924068,201.06634568469494
164,COMP_M,SimpleCase,ServiceA,M.A,0,4,0,14,Sensor,2.2857142857142856,202.0045049707604,204.29021925647467,185.0,202.0045049707604
171,COMP_M,SimpleCase,ServiceA,M.A,0,13,0,8,Sensor,4.938271604938271,202.0050600000002,206.9433316049385,193.0,202.0050600000002
166,SINK_M,SimpleCase,Actuator,M.B,7,1,2,1,ServiceA,0,202.06635023014948,202.06635023014948,200.97755308988766,202.06635023014948
168,SINK_M,SimpleCase,Actuator,M.B,11,1,6,1,ServiceA,0,203.06635477560403,203.06635477560403,201.00009353741504,203.06635477560403
180,COMP_M,SimpleCase,ServiceA,M.A,0,11,0,6,Sensor,10.0,204.00009353741504,214.00009353741504,202.0,204.00009353741504
172,COMP_M,SimpleCase,ServiceA,M.A,0,14,0,9,Sensor,5.0,204.005227777778,209.005227777778,194.0,204.005227777778
160,SINK_M,SimpleCase,Actuator,M.B,15,1,10,1,ServiceA,0,204.06635932105857,204.06635932105857,196.97316985695483,204.06635932105857
181,COMP_M,SimpleCase,ServiceA,M.A,0,8,0,3,Sensor,9.876543209876543,205.00010219298252,214.87664540285905,203.0,205.00010219298252
174,COMP_M,SimpleCase,ServiceA,M.A,0,12,0,7,Sensor,5.063291139240507,205.00538333333355,210.06867447257406,196.0,205.00538333333355
169,SINK_M,SimpleCase,Actuator,M.B,8,1,3,1,ServiceA,0,205.06636386651311,205.06636386651311,201.87664540285905,205.06636386651311
182,COMP_M,SimpleCase,ServiceA,M.A,0,9,0,4,Sensor,9.937888198757763,206.0001100000001,215.93799819875787,204.0,206.0001100000001
165,COMP_M,SimpleCase,ServiceA,M.A,0,6,0,16,Sensor,2.292263610315186,206.0045602040818,208.296823814397,186.0,206.0045602040818
170,SINK_M,SimpleCase,Actuator,M.B,9,1,4,1,ServiceA,0,206.06636841196766,206.06636841196766,202.93799819875787,206.06636841196766
155,SINK_M,SimpleCase,Actuator,M.B,5,1,15,1,ServiceA,0,207.0663729574222,207.0663729574222,194.25746953945915,207.0663729574222
175,COMP_M,SimpleCase,ServiceA,M.A,0,15,0,10,Sensor,4.968944099378882,208.00555909090932,212.9745031902882,197.0,208.00555909090932
173,SINK_M,SimpleCase,Actuator,M.B,10,1,5,1,ServiceA,0,208.06637750287675,208.06637750287675,205.93858200984306,208.06637750287675
184,COMP_M,SimpleCase,ServiceA,M.A,0,10,0,5,Sensor,8.938547486033519,209.00001785714286,217.93856534317638,207.0,209.00001785714286
162,SINK_M,SimpleCase,Actuator,M.B,3,1,13,1,ServiceA,0,209.0663820483313,209.0663820483313,200.27717616161635,209.0663820483313
167,SINK_M,SimpleCase,Actuator,M.B,16,1,11,1,ServiceA,0,210.2773801515153,210.2773801515153,205.0363404005298,210.2773801515153
187,COMP_M,SimpleCase,ServiceA,M.A,0,7,0,2,Sensor,8.98876404494382,211.00003333333336,219.98879737827718,210.0,211.00003333333336
